Make,Model,Year,Sales,annual fuel consumption,annual fuel consumption (f2),T to charge120,T to charge240,mpg city,mpg city (f2),phev city gpm/100,city epm/100 ,co2,co2(f2),co2TailpipeAGpm,mpg comb,mpg comb(f2),combinedCD GPM/100,cylinders,displ,drive,fuelCost,fuelCostA08,fuelType,mpg highway,highwayA08,elec compumption kw/100m,LV,PV,id,trany,UCity,UHighway,VClass,year,youSaveSpend,evMotor (0 for non electric),mfrCode,charge240b,mpg City total,mpg Hwy total,mpg Comb total,MSRP Low,MSRP High
Acura,RLX,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RLX,2013,5014,14.33086957,0,0,0,20,0,0,0,380,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,30,0,0,15,102,33517,Automatic,24.995,43.2,Midsize Cars,2014,-3250,,HNX,0,20,30,23,26245,33015
Acura,RLX,2014,3413,14.33086957,0,0,0,20,0,0,0,380,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,30,0,0,15,102,33517,Automatic,24.995,43.2,Midsize Cars,2014,-3250,,HNX,0,20,30,23,26245,33015
Acura,RLX,2015,2195,14.33086957,0,0,0,20,0,0,0,381,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,30,0,0,15,102,34992,Automatic,24.9749,43.2,Midsize Cars,2015,-3250,,HNX,0,20,30,23,23750,32700
Acura,RLX,2016,1478,14.33086957,0,0,0,20,0,0,0,380,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,30,0,0,15,102,36046,Automatic,25,43.2,Midsize Cars,2016,-3250,,HNX,0,20,30,23,25395,28995
Acura,RLX,2017,1237,14.33086957,0,0,0,20,0,0,0,380,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,30,0,0,15,102,37919,Automatic,25,43.2,Midsize Cars,2017,-3250,,HNX,0,20,30,23,78500,87200
Acura,RLX,2018,1931,14.33086957,0,0,0,20,0,0,0,383,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,29,0,0,15,102,39713,Automatic,25.1,41.6,Midsize Cars,2018,-3250,,HNX,0,20,29,23,21190,29895
Acura,RSX,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2001,16401,13.73375,0,0,0,21,0,0,0,370.2916667,-1,0,24,0,0,4,2,Front-Wheel Drive,1700,0,Gasoline,30,0,0,16,81,17408,Automatic,26.9232,41.6806,Subcompact Cars,2002,-1000,,,0,21,30,24,0,0
Acura,RSX,2002,30117,13.73375,0,0,0,21,0,0,0,370.2916667,-1,0,24,0,0,4,2,Front-Wheel Drive,1700,0,Gasoline,30,0,0,16,81,17408,Automatic,26.9232,41.6806,Subcompact Cars,2002,-1000,,,0,21,30,24,0,0
Acura,RSX,2003,24292,13.1844,0,0,0,21,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,30,0,0,16,81,18392,Automatic,27.1632,42.2809,Subcompact Cars,2003,-500,,,0,21,30,25,0,0
Acura,RSX,2004,21940,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,31,0,0,16,81,19447,Automatic,28.2,43.2,Subcompact Cars,2004,-500,,,0,22,31,25,0,0
Acura,RSX,2005,20809,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,31,0,0,16,81,20586,Automatic,28,43.3,Subcompact Cars,2005,-500,,,0,22,31,25,0,0
Acura,RSX,2006,16996,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,31,0,0,16,81,21708,Automatic,28,43.3,Subcompact Cars,2006,-500,,,0,22,31,25,0,0
Acura,RSX,2007,296,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,31,0,0,16,81,21708,Automatic,28,43.3,Subcompact Cars,2006,-500,,,0,22,31,25,0,0
Acura,RSX,2008,1,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2,Front-Wheel Drive,1600,0,Gasoline,31,0,0,16,81,21708,Automatic,28,43.3,Subcompact Cars,2006,-500,,,0,22,31,25,0,0
Acura,RSX,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,RSX,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TL,2000,67033,16.4805,0,0,0,17,0,0,0,444.35,-1,0,20,0,0,6,3.2,Front-Wheel Drive,2450,0,Gasoline,27,0,0,14,96,15871,Automatic,21.3581,37.2241,Midsize Cars,2000,-4750,,,0,17,27,20,0,0
Acura,TL,2001,69484,16.4805,0,0,0,17,0,0,0,444.35,-1,0,20,0,0,6,3.2,Front-Wheel Drive,2450,0,Gasoline,27,0,0,14,96,16734,Automatic,21.2954,37.3689,Midsize Cars,2001,-4750,,,0,17,27,20,0,0
Acura,TL,2002,60764,15.69571429,0,0,0,17,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,27,0,0,14,96,17664,Automatic,21.6079,37.6374,Midsize Cars,2002,-4250,,,0,17,27,21,0,0
Acura,TL,2003,56770,15.69571429,0,0,0,17,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,27,0,0,14,96,18629,Automatic,21.6364,37.4867,Midsize Cars,2003,-4250,,,0,17,27,21,0,0
Acura,TL,2004,77895,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,26,0,0,12,98,19712,Automatic,22.6,36.5,Midsize Cars,2004,-4250,,,0,18,26,21,0,0
Acura,TL,2005,78218,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,26,0,0,12,98,20834,Automatic,22.2,36.7,Midsize Cars,2005,-4250,,,0,18,26,21,0,0
Acura,TL,2006,71348,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,26,0,0,12,98,21916,Automatic,22.2,36.7,Midsize Cars,2006,-4250,,,0,18,26,21,0,0
Acura,TL,2007,58545,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,26,0,0,12,98,23551,Automatic,22.4499,37,Midsize Cars,2007,-4250,,,0,18,26,21,0,0
Acura,TL,2008,46766,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.2,Front-Wheel Drive,2350,0,Gasoline,26,0,0,12,98,24346,Automatic,22.4499,37,Midsize Cars,2008,-4250,,,0,18,26,21,0,0
Acura,TL,2009,33620,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.5,Front-Wheel Drive,2350,0,Gasoline,26,0,0,13,98,26252,Automatic,22.6,36.8,Midsize Cars,2009,-4250,,,0,18,26,21,0,0
Acura,TL,2010,34049,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.5,Front-Wheel Drive,2350,0,Gasoline,26,0,0,13,98,29716,Automatic,22.6,36.8,Midsize Cars,2010,-4250,,,0,18,26,21,0,0
Acura,TL,2011,31237,15.69571429,0,0,0,18,0,0,0,423.1904762,-1,0,21,0,0,6,3.5,Front-Wheel Drive,2350,0,Gasoline,26,0,0,13,98,30657,Automatic,22.6,36.8,Midsize Cars,2011,-4250,,,0,18,26,21,0,0
Acura,TL,2012,33572,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,29,0,0,13,98,31209,Automatic,25.1,40.7,Midsize Cars,2012,-3250,,HNX,0,20,29,23,0,0
Acura,TL,2013,24318,14.33086957,0,0,0,20,0,0,0,385,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,29,0,0,13,98,33160,Automatic,25.1,40.7,Midsize Cars,2013,-3250,,HNX,0,20,29,23,21825,26955
Acura,TL,2014,10616,14.33086957,0,0,0,20,0,0,0,385,-1,0,23,0,0,6,3.5,Front-Wheel Drive,2150,0,Gasoline,29,0,0,13,98,34341,Automatic,25.1,40.7,Midsize Cars,2014,-3250,,HNX,0,20,29,23,29470,0
Acura,TL,2015,88,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,35329,Automatic,31.9972,50.446,Compact Cars,2015,-1250,,HNX,0,24,35,28,28570,0
Acura,TL,2016,0,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,36948,Automatic,31.9972,50.446,Compact Cars,2016,-1250,,HNX,0,24,35,28,13600,17900
Acura,TL,2017,0,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,37756,Automatic,31.9972,50.446,Compact Cars,2017,-1250,,HNX,0,24,35,28,78800,0
Acura,TL,2018,0,12.20777778,0,0,0,23,0,0,0,330,-1,0,27,0,0,4,2.4,Front-Wheel Drive,1850,0,Gasoline,33,0,0,14,93,38756,Automatic,30.0499,47.9998,Compact Cars,2018,-1750,,HNX,0,23,33,27,14170,18725
Acura,TLX,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TLX,2014,19127,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,35329,Automatic,31.9972,50.446,Compact Cars,2015,-1250,,HNX,0,24,35,28,28570,0
Acura,TLX,2015,47080,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,35329,Automatic,31.9972,50.446,Compact Cars,2015,-1250,,HNX,0,24,35,28,28570,0
Acura,TLX,2016,37156,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,36948,Automatic,31.9972,50.446,Compact Cars,2016,-1250,,HNX,0,24,35,28,13600,17900
Acura,TLX,2017,34846,11.77178571,0,0,0,24,0,0,0,321,-1,0,28,0,0,4,2.4,Front-Wheel Drive,1750,0,Gasoline,35,0,0,14,93,37756,Automatic,31.9972,50.446,Compact Cars,2017,-1250,,HNX,0,24,35,28,78800,0
Acura,TLX,2018,30468,12.20777778,0,0,0,23,0,0,0,330,-1,0,27,0,0,4,2.4,Front-Wheel Drive,1850,0,Gasoline,33,0,0,14,93,38756,Automatic,30.0499,47.9998,Compact Cars,2018,-1750,,HNX,0,23,33,27,14170,18725
Acura,TSX,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TSX,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TSX,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TSX,2003,18932,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,29,0,0,13,91,19528,Automatic,25.3,40.5,Compact Cars,2004,-3250,,,0,20,29,23,0,0
Acura,TSX,2004,30365,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,29,0,0,13,91,19528,Automatic,25.3,40.5,Compact Cars,2004,-3250,,,0,20,29,23,0,0
Acura,TSX,2005,34856,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,28,0,0,13,91,20658,Automatic,24.6,39.2,Compact Cars,2005,-3250,,,0,20,28,23,0,0
Acura,TSX,2006,38035,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,28,0,0,13,91,22644,Automatic,24.9,39.7,Compact Cars,2006,-3250,,,0,20,28,23,0,0
Acura,TSX,2007,33037,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,28,0,0,13,91,23517,Automatic,24.9,39.7,Compact Cars,2007,-3250,,,0,20,28,23,0,0
Acura,TSX,2008,31998,14.33086957,0,0,0,20,0,0,0,386.3913043,-1,0,23,0,0,4,2.4,Front-Wheel Drive,2150,0,Gasoline,28,0,0,13,91,24275,Automatic,24.9,39.7,Compact Cars,2008,-3250,,,0,20,28,23,0,0
Acura,TSX,2009,28650,13.1844,0,0,0,21,0,0,0,355.48,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,30,0,0,13,95,25236,Automatic,27.1,42.3,Compact Cars,2009,-2250,,,0,21,30,25,0,0
Acura,TSX,2010,32076,13.1844,0,0,0,21,0,0,0,355.48,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,30,0,0,13,95,28572,Automatic,27.1,42.3,Compact Cars,2010,-2250,,,0,21,30,25,0,0
Acura,TSX,2011,30935,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,13,95,34748,Automatic,28.1,44.3,Compact Cars,2011,-2250,,HNX,0,22,31,25,19895,0
Acura,TSX,2012,28865,13.1844,0,0,0,22,0,0,0,355.48,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,14,95,31675,Automatic,28.1,44.3,Compact Cars,2012,-2250,,HNX,0,22,31,25,0,0
Acura,TSX,2013,17484,13.1844,0,0,0,22,0,0,0,349,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,14,95,33150,Automatic,28.1,44.3,Compact Cars,2013,-2250,,HNX,0,22,31,25,50200,59150
Acura,TSX,2014,6287,13.1844,0,0,0,22,0,0,0,349,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,14,95,34334,Automatic,28.1,44.3,Compact Cars,2014,-2250,,HNX,0,22,31,25,86375,0
Acura,TSX,2015,35,13.1844,0,0,0,22,0,0,0,349,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,14,95,34334,Automatic,28.1,44.3,Compact Cars,2014,-2250,,HNX,0,22,31,25,86375,0
Acura,TSX,2016,4,13.1844,0,0,0,22,0,0,0,349,-1,0,25,0,0,4,2.4,Front-Wheel Drive,1950,0,Gasoline,31,0,0,14,95,34334,Automatic,28.1,44.3,Compact Cars,2014,-2250,,HNX,0,22,31,25,86375,0
Acura,TSX,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,TSX,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2009,79,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,29945,Automatic,20.6,31.6,Sport Utility Vehicle - 4WD,2010,-5500,,,0,16,23,19,0,0
Acura,ZDX,2010,3259,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,29945,Automatic,20.6,31.6,Sport Utility Vehicle - 4WD,2010,-5500,,,0,16,23,19,0,0
Acura,ZDX,2011,1564,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,30900,Automatic,20.6,31.6,Sport Utility Vehicle - 4WD,2011,-5500,,,0,16,23,19,0,0
Acura,ZDX,2012,775,17.34789474,0,0,0,16,0,0,0,467.7368421,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,31945,Automatic,20.6,31.6,Sport Utility Vehicle - 4WD,2012,-5500,,HNX,0,16,23,19,0,0
Acura,ZDX,2013,361,17.34789474,0,0,0,16,0,0,0,482,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,33533,Automatic,20.6,31.6,Small Sport Utility Vehicle 4WD,2013,-5500,,HNX,0,16,23,19,149700,0
Acura,ZDX,2014,78,17.34789474,0,0,0,16,0,0,0,482,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,33533,Automatic,20.6,31.6,Small Sport Utility Vehicle 4WD,2013,-5500,,HNX,0,16,23,19,149700,0
Acura,ZDX,2015,2,17.34789474,0,0,0,16,0,0,0,482,-1,0,19,0,0,6,3.7,All-Wheel Drive,2600,0,Gasoline,23,0,0,0,0,33533,Automatic,20.6,31.6,Small Sport Utility Vehicle 4WD,2013,-5500,,HNX,0,16,23,19,149700,0
Acura,ZDX,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acura,ZDX,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,4C,2014,91,11.77178571,0,0,0,24,0,0,0,317,-1,0,28,0,0,4,1.8,Rear-Wheel Drive,1750,0,Gasoline,34,0,0,0,0,35527,Automatic,28.7,45.7,Two Seaters,2015,-1250,,FTG,0,24,34,28,0,0
Alfa Romeo,4C,2015,663,11.77178571,0,0,0,24,0,0,0,317,-1,0,28,0,0,4,1.8,Rear-Wheel Drive,1750,0,Gasoline,34,0,0,0,0,35527,Automatic,28.7,45.7,Two Seaters,2015,-1250,,FTG,0,24,34,28,0,0
Alfa Romeo,4C,2016,492,11.77178571,0,0,0,24,0,0,0,317,-1,0,28,0,0,4,1.8,Rear-Wheel Drive,1750,0,Gasoline,34,0,0,0,0,36817,Automatic,28.7,45.7,Two Seaters,2016,-1250,,CRX,0,24,34,28,45470,55120
Alfa Romeo,4C,2017,406,11.77178571,0,0,0,24,0,0,0,317,-1,0,28,0,0,4,1.8,Rear-Wheel Drive,1750,0,Gasoline,34,0,0,0,0,38407,Automatic,28.7,45.7,Two Seaters,2017,-1250,,CRX,0,24,34,28,78400,0
Alfa Romeo,4C,2018,238,11.77178571,0,0,0,24,0,0,0,317,-1,0,28,0,0,4,1.8,Rear-Wheel Drive,1750,0,Gasoline,34,0,0,0,0,39271,Automatic,28.7,45.7,Two Seaters,2018,-1250,,CRX,0,24,34,28,31185,47600
Alfa Romeo,Giulia,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,Giulia,2016,36,16.4805,0,0,0,17,0,0,0,451,-1,0,20,0,0,6,2.9,Rear-Wheel Drive,2450,0,Gasoline,24,0,0,12,100,38370,Automatic,21.2313,34.2507,Midsize Cars,2017,-4750,,CRX,0,17,24,20,34990,37090
Alfa Romeo,Giulia,2017,8904,16.4805,0,0,0,17,0,0,0,451,-1,0,20,0,0,6,2.9,Rear-Wheel Drive,2450,0,Gasoline,24,0,0,12,100,38370,Automatic,21.2313,34.2507,Midsize Cars,2017,-4750,,CRX,0,17,24,20,34990,37090
Alfa Romeo,Giulia,2018,11519,12.20777778,0,0,0,24,0,0,0,330,-1,0,27,0,0,4,2,Rear-Wheel Drive,1850,0,Gasoline,33,0,0,12,100,39287,Automatic,30.2997,47.1487,Midsize Cars,2018,-1750,,CRX,0,24,33,27,214500,0
